,state,agi_stub,returns,agi,wages,dividends,capital_gains,business_total,year,agi_stub_cat
6042,IN,3,536360,9145969,6527651,100506,46962,-7270722516,2012.0,"$10,000 under $25,000"
6043,IN,4,770870,28597977,23607062,183135,126640,54290741856,2012.0,"$25,000 under $50,000"
6044,IN,5,498210,30620725,24368575,236730,200119,158800632989,2012.0,"$50,000 under $75,000"
6045,IN,6,323390,28040325,21637358,264658,260931,212634581039,2012.0,"$75,000 under $100,000"
6046,IN,7,510420,69267731,53324624,860378,1200383,12711231520392,2012.0,"$100,000 under $200,000"
6047,IN,8,137720,38819060,26368994,978204,2006437,33270941233576,2012.0,"$200,000 under $500,000"
6048,IN,9,19910,13386504,6953334,492295,1353525,3123590438862,2012.0,"$500,000 under $1,000,000"
6049,IN,10,9310,28194330,6511876,981566,7561054,11320555494059,2012.0,"$1,000,000 or more"
6050,IA,0,1485900,122342275,79969548,2263905,7382595,94158622808834,2012.0,No AGI Stub
6051,IA,1,21230,-1185214,175411,18275,105337,-372542-110796,2012.0,Under $1
6052,IA,2,134840,733786,596666,19007,7387,-880347778,2012.0,"$1 under $10,000"
6053,IA,3,220650,3795442,2768568,52440,36719,-1971239998,2012.0,"$10,000 under $25,000"
6054,IA,4,346870,12930696,10358629,107938,97574,45981334577,2012.0,"$25,000 under $50,000"
6055,IA,5,243440,14959283,11349277,149250,154389,90228323028,2012.0,"$50,000 under $75,000"
6056,IA,6,160500,13934378,10043757,166910,204137,133733313368,2012.0,"$75,000 under $100,000"
6057,IA,7,270770,36753877,26396392,531797,853989,827134764414,2012.0,"$100,000 under $200,000"
6058,IA,8,73170,20659142,12555779,545011,1349777,1950776593730,2012.0,"$200,000 under $500,000"
6059,IA,9,10090,6769271,3084360,239643,837443,1525484202262,2012.0,"$500,000 under $1,000,000"
6060,IA,10,4340,12991614,2640709,433634,3735843,5225842100475,2012.0,"$1,000,000 or more"
6061,KS,0,1361370,112582214,74222171,2434877,7526459,83196963200867,2012.0,No AGI Stub
6062,KS,1,20180,-1157483,167482,23427,143067,-462228-143780,2012.0,Under $1
6063,KS,2,147960,752570,572464,20733,9303,-1290751877,2012.0,"$1 under $10,000"
6064,KS,3,213480,3675469,2714862,47496,33188,-5821267142,2012.0,"$10,000 under $25,000"
6065,KS,4,321350,11866599,9676493,91233,88631,14990333723,2012.0,"$25,000 under $50,000"
6066,KS,5,209800,12907323,9896056,125851,139477,54208319558,2012.0,"$50,000 under $75,000"
6067,KS,6,135010,11712993,8637489,136551,165662,99659293879,2012.0,"$75,000 under $100,000"
6068,KS,7,226580,30974496,22387362,469560,712557,597076815923,2012.0,"$100,000 under $200,000"
6069,KS,8,71480,20334092,13114728,560191,1112500,1766433748203,2012.0,"$200,000 under $500,000"
6070,KS,9,10640,7163115,3712191,290947,811964,1450361263697,2012.0,"$500,000 under $1,000,000"
6071,KS,10,4880,14353040,3343044,668888,4310110,4817925250645,2012.0,"$1,000,000 or more"
6072,KY,0,1975890,139288462,96150441,3039584,7545201,81321484027413,2012.0,No AGI Stub
6073,KY,1,30110,-1467630,209978,24464,93341,-536736-211088,2012.0,Under $1
6074,KY,2,223620,1185295,946728,22131,8865,-11644111013,2012.0,"$1 under $10,000"
6075,KY,3,362030,6202959,4640461,54026,39341,3190572939,2012.0,"$10,000 under $25,000"
6076,KY,4,500300,18373119,15139710,102683,90681,52037508717,2012.0,"$25,000 under $50,000"
6077,KY,5,296670,18229925,14143953,136804,139971,92446413267,2012.0,"$50,000 under $75,000"
6078,KY,6,188990,16372880,12243442,151455,177113,125596353441,2012.0,"$75,000 under $100,000"
6079,KY,7,283420,38307460,28265012,521697,806844,728468910560,2012.0,"$100,000 under $200,000"
6080,KY,8,75050,21303496,13823227,611951,1266467,1863199820036,2012.0,"$200,000 under $500,000"
6081,KY,9,11000,7389339,3785903,321663,838113,1561648306149,2012.0,"$500,000 under $1,000,000"
6082,KY,10,4690,13391619,2952027,1092710,4084465,4253944242379,2012.0,"$1,000,000 or more"
6083,LA,0,1970500,140655941,95048159,2886802,7402305,120111863473093,2012.0,No AGI Stub
6084,LA,1,32800,-2502548,291954,44127,96339,-588641-433485,2012.0,Under $1
6085,LA,2,212700,1135117,985669,22972,6131,-1672337231,2012.0,"$1 under $10,000"
6086,LA,3,455000,7785711,6322584,50282,28918,-9937602716,2012.0,"$10,000 under $25,000"
6087,LA,4,470130,17019044,14426648,100112,75403,2122197799,2012.0,"$25,000 under $50,000"
6088,LA,5,264900,16248849,12816211,128592,114901,78486232553,2012.0,"$50,000 under $75,000"
6089,LA,6,163010,14118970,10618037,143864,145255,121754252293,2012.0,"$75,000 under $100,000"
6090,LA,7,270360,37067076,27845251,500486,660738,752719798064,2012.0,"$100,000 under $200,000"
6091,LA,8,82440,23341130,14660512,632591,1207531,23148781018296,2012.0,"$200,000 under $500,000"
6092,LA,9,12790,8647042,3780408,365171,892779,2144379471976,2012.0,"$500,000 under $1,000,000"
6093,LA,10,6370,17795550,3300885,898605,4174310,7193050395650,2012.0,"$1,000,000 or more"
6094,ME,0,710860,54409847,35590547,1386353,3551154,32086871965093,2012.0,No AGI Stub
6095,ME,1,12850,-305940,63080,8322,11649,-128825-78899,2012.0,Under $1
6096,ME,2,82020,391394,276669,13681,837,-596039215,2012.0,"$1 under $10,000"
6097,ME,3,104830,1802827,1228564,33504,15920,-2859170880,2012.0,"$10,000 under $25,000"
6098,ME,4,172350,6437707,5073733,65342,44716,16260257903,2012.0,"$25,000 under $50,000"
6099,ME,5,115650,7100319,5363594,87697,73447,37379231594,2012.0,"$50,000 under $75,000"
6100,ME,6,71490,6193140,4420668,95721,95032,50320207805,2012.0,"$75,000 under $100,000"
6101,ME,7,112140,15230368,10840128,306880,425071,311022493599,2012.0,"$100,000 under $200,000"
6102,ME,8,32690,9337510,5685026,345384,760310,786720408267,2012.0,"$200,000 under $500,000"
6103,ME,9,4860,3237512,1558008,161944,510459,603494134699,2012.0,"$500,000 under $1,000,000"
6104,ME,10,1970,4985010,1081077,267878,1613713,1541136100030,2012.0,"$1,000,000 or more"
6105,MD,0,3095140,295351996,207274348,6461267,15291390,174565227593366,2012.0,No AGI Stub
6106,MD,1,40530,-2094949,382242,48101,136264,-747217-485152,2012.0,Under $1
6107,MD,2,345340,1636037,1246896,37806,7578,-28056272183,2012.0,"$1 under $10,000"
6108,MD,3,443730,7563481,5560717,80254,36996,-12218969557,2012.0,"$10,000 under $25,000"
6109,MD,4,618980,22907993,19108581,157757,85086,36306662894,2012.0,"$25,000 under $50,000"
6110,MD,5,441870,27280287,21850745,223994,145847,95351442340,2012.0,"$50,000 under $75,000"
6111,MD,6,311540,27051756,20735919,279891,194848,135872394091,2012.0,"$75,000 under $100,000"
6112,MD,7,594860,83006806,62940774,1179323,1062638,8099641451747,2012.0,"$100,000 under $200,000"
6113,MD,8,254440,71938727,52683857,1768487,2545579,28767162193009,2012.0,"$200,000 under $500,000"
6114,MD,9,30780,20554527,12159894,842895,1728757,3265830861629,2012.0,"$500,000 under $1,000,000"
6115,MD,10,13070,35507331,10604723,1842759,9347797,11023974831068,2012.0,"$1,000,000 or more"
6116,MA,0,3567790,422208182,280007573,12789235,39624719,2823810714114863,2012.0,No AGI Stub
6117,MA,1,43900,-2050606,339024,64392,227900,-923854-300450,2012.0,Under $1
6118,MA,2,386020,1884097,1422441,64428,-27,-21696201032,2012.0,"$1 under $10,000"
6119,MA,3,461550,7884464,5632358,141161,66715,-26326810034,2012.0,"$10,000 under $25,000"
6120,MA,4,685390,25647037,20548772,268295,125998,655341156719,2012.0,"$25,000 under $50,000"
6121,MA,5,535470,33068543,26008973,365245,210077,1601301007828,2012.0,"$50,000 under $75,000"
6122,MA,6,366240,31727168,23899304,427212,286604,238630908019,2012.0,"$75,000 under $100,000"
6123,MA,7,667410,93456393,70310777,1634080,1544602,12133162877464,2012.0,"$100,000 under $200,000"
6124,MA,8,334400,97922166,73877575,2671055,4107532,37280453835181,2012.0,"$200,000 under $500,000"
6125,MA,9,60150,40345993,26450079,1663244,3772146,42803821749326,2012.0,"$500,000 under $1,000,000"
6126,MA,10,27270,92322927,31518270,5490123,29283172,195239461869710,2012.0,"$1,000,000 or more"
6127,MI,0,4871390,379740366,251086777,9485288,19715031,2429163510175374,2012.0,No AGI Stub
6128,MI,1,67520,-2478742,431179,59552,218212,-1277736-389171,2012.0,Under $1
6129,MI,2,642650,2979382,2175457,75771,928,-53973199564,2012.0,"$1 under $10,000"
6130,MI,3,849070,14507428,9952761,172342,69614,-330951282512,2012.0,"$10,000 under $25,000"
6131,MI,4,1100070,40437343,31765377,314609,193043,1132891006375,2012.0,"$25,000 under $50,000"
6132,MI,5,694610,42771673,32048731,416001,310949,211941906842,2012.0,"$50,000 under $75,000"
6133,MI,6,465510,40361503,29253132,464994,411025,290083862601,2012.0,"$75,000 under $100,000"
6134,MI,7,768310,105126491,76429840,2153843,1840857,15908252449697,2012.0,"$100,000 under $200,000"
6135,MI,8,235500,66606132,45717304,1961480,3026180,43625212316181,2012.0,"$200,000 under $500,000"
6136,MI,9,32770,22031578,11996220,939502,2002815,4239331853330,2012.0,"$500,000 under $1,000,000"
6137,MI,10,15370,47397578,11316776,2927194,11641408,14848449687443,2012.0,"$1,000,000 or more"
6138,MN,0,2871840,264184944,180502189,6107279,13380441,192543446759089,2012.0,No AGI Stub
6139,MN,1,33690,-1638563,317713,34451,181412,-850262-205950,2012.0,Under $1
6140,MN,2,295240,1489239,1238515,45591,9610,-2418896813,2012.0,"$1 under $10,000"
6141,MN,3,395310,6760312,4881729,109462,52266,-6198530779,2012.0,"$10,000 under $25,000"
6142,MN,4,610880,22916472,18296254,211446,143663,63196788034,2012.0,"$25,000 under $50,000"
6143,MN,5,459920,28306391,21892948,288484,231196,154632681449,2012.0,"$50,000 under $75,000"
6144,MN,6,302970,26276167,19121200,324347,306056,252747645627,2012.0,"$75,000 under $100,000"
6145,MN,7,545630,75237247,55846421,1114551,1412702,14606371739411,2012.0,"$100,000 under $200,000"
6146,MN,8,189250,53981179,38379229,1335829,2519956,38107061556628,2012.0,"$200,000 under $500,000"
6147,MN,9,27560,18498927,10827439,709170,1628925,3279591514992,2012.0,"$500,000 under $1,000,000"
6148,MN,10,11390,32357573,9700741,1933948,6894655,11113483411306,2012.0,"$1,000,000 or more"
6149,MS,0,1245240,78974586,53837904,1162834,4149528,55321711965335,2012.0,No AGI Stub
6150,MS,1,21150,-920917,133083,14829,92619,-299691-240834,2012.0,Under $1
6151,MS,2,128760,712437,614798,10230,4786,-907627384,2012.0,"$1 under $10,000"
6152,MS,3,301180,5161900,4197785,24321,17812,3332446864,2012.0,"$10,000 under $25,000"
6153,MS,4,327620,11829687,10261443,44481,42150,1729264310,2012.0,"$25,000 under $50,000"
6154,MS,5,166950,10236099,7992895,61385,62914,48557154563,2012.0,"$50,000 under $75,000"
6155,MS,6,102190,8849221,6539329,66361,91392,65522171151,2012.0,"$75,000 under $100,000"
6156,MS,7,150990,20412158,14622156,247752,389480,406386496319,2012.0,"$100,000 under $200,000"
6157,MS,8,38240,10771291,6440997,268732,618092,1143065517053,2012.0,"$200,000 under $500,000"
6158,MS,9,5610,3760932,1702051,134708,422344,906875202024,2012.0,"$500,000 under $1,000,000"
6159,MS,10,2560,8161778,1333367,290035,2407939,3249909126501,2012.0,"$1,000,000 or more"
6160,MO,0,2880050,225671354,150175667,6882827,13311914,158470456048122,2012.0,No AGI Stub
6161,MO,1,48270,-2263355,344133,42841,211832,-812042-383950,2012.0,Under $1
6162,MO,2,318970,1563231,1175645,44379,13204,-21848107447,2012.0,"$1 under $10,000"
6163,MO,3,485830,8370032,6206371,105570,76246,-13588625908,2012.0,"$10,000 under $25,000"
6164,MO,4,701750,25816078,21099855,198678,178451,60029731640,2012.0,"$25,000 under $50,000"
6165,MO,5,432750,26630881,20355980,265461,281048,101689638071,2012.0,"$50,000 under $75,000"
6166,MO,6,284480,24655471,18080897,297756,336151,197537553566,2012.0,"$75,000 under $100,000"
6167,MO,7,445600,60661633,44181854,963995,1385326,10499181478472,2012.0,"$100,000 under $200,000"
6168,MO,8,133900,38059154,25279979,1111043,2195252,27930931353516,2012.0,"$200,000 under $500,000"
6169,MO,9,19390,12981839,6903713,581411,1397672,2477303521546,2012.0,"$500,000 under $1,000,000"
6170,MO,10,9110,29196390,6547240,3271693,7236732,10014954421906,2012.0,"$1,000,000 or more"
6171,MT,0,550380,47309400,25856674,1373230,6866451,46628721444667,2012.0,No AGI Stub
6172,MT,1,10580,-629961,78788,12903,59798,-196304-63126,2012.0,Under $1
6173,MT,2,62020,310658,232716,16964,6861,-577421939,2012.0,"$1 under $10,000"
6174,MT,3,89530,1537983,1096083,51381,27696,-844112073,2012.0,"$10,000 under $25,000"
6175,MT,4,130590,4805789,3761655,62667,64570,21775200575,2012.0,"$25,000 under $50,000"
6176,MT,5,81590,5024227,3603891,70671,90406,57029173039,2012.0,"$50,000 under $75,000"
6177,MT,6,54600,4738512,3187222,74960,109200,88506160364,2012.0,"$75,000 under $100,000"
6178,MT,7,88050,11954065,7889829,239356,465259,458711368005,2012.0,"$100,000 under $200,000"
6179,MT,8,26470,7658917,3878554,267912,897538,1106190272037,2012.0,"$200,000 under $500,000"
6180,MT,9,4640,3136182,1125044,129227,634546,83807299335,2012.0,"$500,000 under $1,000,000"
6181,MT,10,2320,8773028,1002892,447189,4510577,2295511100426,2012.0,"$1,000,000 or more"
6182,NE,0,940690,79864152,52229254,1815312,5319026,75174681731919,2012.0,No AGI Stub
6183,NE,1,13760,-901045,132579,11616,83247,-313355-71603,2012.0,Under $1
6184,NE,2,94130,497157,397871,12978,10408,-893834655,2012.0,"$1 under $10,000"
6185,NE,3,140940,2427651,1835098,30977,30559,968177211,2012.0,"$10,000 under $25,000"
6186,NE,4,221950,8272193,6932690,59535,83283,20238232742,2012.0,"$25,000 under $50,000"
6187,NE,5,149770,9189715,7275005,80011,114379,47574202836,2012.0,"$50,000 under $75,000"
6188,NE,6,95920,8328236,6192162,89941,135041,100917185530,2012.0,"$75,000 under $100,000"
6189,NE,7,165520,22571854,16539458,301363,561656,593125440987,2012.0,"$100,000 under $200,000"
6190,NE,8,48240,13695746,8527382,345823,873892,1415718311831,2012.0,"$200,000 under $500,000"
6191,NE,9,7230,4861908,2297822,197122,579914,1126503114750,2012.0,"$500,000 under $1,000,000"
6192,NE,10,3230,10920737,2099187,685946,2846647,4534718102980,2012.0,"$1,000,000 or more"
6193,NV,0,1553270,145994535,83756302,4153811,19666522,130600173385619,2012.0,No AGI Stub
6194,NV,1,29540,-2500611,236643,53867,221357,-773330-329450,2012.0,Under $1
6195,NV,2,135290,711794,565266,19894,-1873,-2330158925,2012.0,"$1 under $10,000"
6196,NV,3,270450,4695925,3624074,44158,15158,-8627463343,2012.0,"$10,000 under $25,000"
6197,NV,4,403800,14858032,12703635,86105,49055,23415391320,2012.0,"$25,000 under $50,000"
6198,NV,5,236880,14551291,11559890,110109,83437,51483329979,2012.0,"$50,000 under $75,000"
6199,NV,6,151360,13104028,9849263,129701,104258,105560266508,2012.0,"$75,000 under $100,000"
6200,NV,7,230400,31452305,22395233,453279,591192,568653693739,2012.0,"$100,000 under $200,000"
6201,NV,8,74250,21263696,12721193,686958,1568782,1507035687058,2012.0,"$200,000 under $500,000"
6202,NV,9,12880,8719397,3865605,439213,1262786,1596576331346,2012.0,"$500,000 under $1,000,000"
6203,NV,10,8420,39138678,6235500,2130527,15772370,10012553492851,2012.0,"$1,000,000 or more"
6204,NH,0,731910,76794934,50060385,2021247,7878081,30534533298403,2012.0,No AGI Stub
6205,NH,1,8800,-490992,71385,13386,41216,-212942-78403,2012.0,Under $1
6206,NH,2,66640,344607,266254,13237,371,-571525577,2012.0,"$1 under $10,000"
6207,NH,3,89150,1526812,1069482,31672,11074,-725123705,2012.0,"$10,000 under $25,000"
6208,NH,4,151300,5696423,4552579,62021,39749,5379225127,2012.0,"$25,000 under $50,000"
6209,NH,5,116330,7170268,5515956,84965,58001,20321246780,2012.0,"$50,000 under $75,000"
6210,NH,6,79340,6884039,5010486,102944,79917,35719250531,2012.0,"$75,000 under $100,000"
6211,NH,7,151020,20952127,15430356,367923,408654,208159777888,2012.0,"$100,000 under $200,000"
6212,NH,8,57670,16470585,11523497,497342,939414,576527904091,2012.0,"$200,000 under $500,000"
6213,NH,9,8040,5366068,3027210,264573,695136,540032367614,2012.0,"$500,000 under $1,000,000"
6214,NH,10,3640,12874997,3593180,583184,5604549,1886698455493,2012.0,"$1,000,000 or more"
6215,NJ,0,4638510,504015160,352126964,12546413,30516291,3002279216912461,2012.0,No AGI Stub
6216,NJ,1,63100,-4928420,574303,98228,377715,-2175322-412942,2012.0,Under $1
6217,NJ,2,490290,2434902,1769024,82369,6913,-36383415718,2012.0,"$1 under $10,000"
6218,NJ,3,670110,11477109,8211777,171174,59150,-43841495352,2012.0,"$10,000 under $25,000"
6219,NJ,4,929000,34286276,28042612,323621,157442,1168991419069,2012.0,"$25,000 under $50,000"
6220,NJ,5,654740,40419727,31960792,446922,235704,2075591115270,2012.0,"$50,000 under $75,000"
6221,NJ,6,453820,39361476,29631699,534907,319907,298768993387,2012.0,"$75,000 under $100,000"
6222,NJ,7,845400,118378890,88764962,2004568,1731890,15537313198827,2012.0,"$100,000 under $200,000"
6223,NJ,8,425760,124645070,95325848,2975688,4235201,49953494680309,2012.0,"$200,000 under $500,000"
6224,NJ,9,74910,50218600,34489927,1751427,3277602,58195022100362,2012.0,"$500,000 under $1,000,000"
6225,NJ,10,31390,87721530,33356020,4157509,20114767,192470731907109,2012.0,"$1,000,000 or more"
6226,NM,0,987790,64857077,42223992,1393271,3584111,30769501828934,2012.0,No AGI Stub
6227,NM,1,24100,-683595,101827,12143,73016,-235176-142381,2012.0,Under $1
6228,NM,2,126900,577971,424740,14146,2319,-1013055395,2012.0,"$1 under $10,000"
6229,NM,3,187310,3249979,2474840,31499,14646,-10882264072,2012.0,"$10,000 under $25,000"
6230,NM,4,252640,9168573,7522872,57545,40178,929249966,2012.0,"$25,000 under $50,000"
6231,NM,5,137990,8469384,6365704,76025,68509,30069187254,2012.0,"$50,000 under $75,000"
6232,NM,6,85190,7373778,5209296,85125,80952,50207156100,2012.0,"$75,000 under $100,000"
6233,NM,7,129680,17654977,11983213,294863,392177,282781414509,2012.0,"$100,000 under $200,000"
6234,NM,8,37350,10468743,5980011,336005,728536,758122405888,2012.0,"$200,000 under $500,000"
6235,NM,9,4560,3031657,1219511,149918,453859,585725136329,2012.0,"$500,000 under $1,000,000"
6236,NM,10,2080,5545610,941978,336002,1729919,1625305101802,2012.0,"$1,000,000 or more"
6237,NY,0,9767160,1018899559,661607246,33648511,98052091,6749756232820290,2012.0,No AGI Stub
6238,NY,1,167640,-16808645,1309553,469041,1802050,-7647466-871584,2012.0,Under $1
6239,NY,2,1106140,5467464,3687388,173804,7368,-1054891267073,2012.0,"$1 under $10,000"
6240,NY,3,1607420,27417915,18896354,366634,128441,-448254447162,2012.0,"$10,000 under $25,000"
6241,NY,4,2077790,76644779,62770192,674978,346786,1535463525679,2012.0,"$25,000 under $50,000"
6242,NY,5,1439660,88780981,71646381,872984,521774,3537832093444,2012.0,"$50,000 under $75,000"
6243,NY,6,944360,81823695,62548917,1006663,673960,4979661695164,2012.0,"$75,000 under $100,000"
6244,NY,7,1586490,218970577,163434766,3630784,3312147,24709465227603,2012.0,"$100,000 under $200,000"
6245,NY,8,648030,187330870,135775280,5296788,7183477,84823206975945,2012.0,"$200,000 under $500,000"
6246,NY,9,119860,81339812,52709322,3427599,6363546,98584153611875,2012.0,"$500,000 under $1,000,000"
6247,NY,10,69780,267932111,88829093,17729236,77712542,534783664847929,2012.0,"$1,000,000 or more"
6248,NC,0,4943390,412484508,278606502,9432956,27865810,2864223512115335,2012.0,No AGI Stub
6249,NC,1,74030,-2654723,514715,67502,221704,-1131597-621759,2012.0,Under $1
6250,NC,2,498670,2604776,2004393,70585,5440,-40488274413,2012.0,"$1 under $10,000"
6251,NC,3,871230,14952449,10913313,171563,87233,-126151730110,2012.0,"$10,000 under $25,000"
